chr1	57262703
chr1	57262705
chr1	78585536
chr1	78585536
chr1	78585536
chr1	78585536
chr1	78585545
chr1	78585547
chr1	78585548
chr1	78585548
chr1	78585549
chr10	70143302
chr10	120402625
chr10	121599139
chr10	121599139
chr10	121599139
chr10	122702583
chr11	22923177
chr11	22923177
chr11	22923177
chr11	22923177
chr11	22923177
chr11	22923177
chr11	102171995
chr11	102171995
chr11	102171995
chr12	40943720
chr12	118543756
chr13	29380532
chr13	45552093
chr14	46050272
chr14	46050272
chr14	46050272
chr14	66042049
chr14	66042049
chr14	98602646
chr15	55216523
chr15	76877774
chr15	76877774
chr15	78647418
chr16	13436803
chr16	13436803
chr16	93483610
chr16	93483610
chr17	3430088
chr17	35251861
chr17	35251861
chr18	42536863
chr18	71556416
chr2	70757900
chr2	128951394
chr2	165736795
chr3	36993765
chr3	36993765
chr3	76347763
chr3	76347763
chr3	133481847
chr5	28259912
chr5	104220188
chr5	104220188
chr5	104220188
chr5	104220188
chr5	104220188
chr5	104220188
chr5	104220188
chr5	130287568
chr5	130287568
chr5	149928344
chr6	90796233
chr6	91804058
chr6	91804058
chr6	128806035
chr6	128806035
chr6	128806035
chr6	128806035
chr7	63558923
chr7	63558925
chr7	90091184
chr7	90091184
chr7	90091184
chr7	90091184
chr8	22840855
chr8	94826123
chr8	94826123
chr8	94826124
chr8	94826125
chr8	119573961
chr8	119573961
chr8	119573961
chr9	59331794
chr9	59331796
chrX	144298032
