chr1	42034885
chr1	57262701
chr1	57262702
chr1	57262703
chr1	57262705
chr1	78585524
chr1	78585525
chr1	78585525
chr1	78585526
chr1	78585536
chr1	78585545
chr1	78585545
chr1	78585546
chr1	78585547
chr1	78585548
chr1	78585550
chr1	78585551
chr1	113382960
chr1	113382960
chr1	113382960
chr1	113382960
chr1	140711342
chr1	140711342
chr10	3690577
chr10	121599139
chr10	121599139
chr10	121599139
chr10	121599139
chr10	121599139
chr10	122702586
chr10	122702586
chr11	22923177
chr11	22923177
chr11	22923177
chr11	22923177
chr11	22923177
chr11	51955946
chr11	76855804
chr11	76855804
chr12	40943720
chr12	95433597
chr12	101975396
chr13	4465673
chr13	4465676
chr13	45552093
chr13	45552094
chr13	62137343
chr13	109732584
chr13	109732595
chr14	22141024
chr14	22141024
chr14	46050272
chr14	46050272
chr14	46050272
chr14	46050272
chr14	91824434
chr15	6771824
chr15	14643607
chr15	39910855
chr15	39910855
chr15	78647412
chr15	78647419
chr15	99292533
chr15	99292534
chr15	101209294
chr16	10650514
chr16	10650514
chr16	10650514
chr16	10650514
chr16	10650514
chr16	34211600
chr16	46470626
chr16	56407026
chr16	61472685
chr16	93483606
chr16	93483610
chr16	93483610
chr16	93483610
chr16	93483610
chr17	3430088
chr17	3430090
chr17	26909663
chr17	26909664
chr17	44216674
chr17	44216674
chr18	71556414
chr18	71556416
chr18	71556418
chr2	30724735
chr2	30724735
chr2	74096633
chr2	76773457
chr2	76773468
chr2	90482791
chr2	130302643
chr2	130302643
chr3	51246460
chr3	51246460
chr3	133481847
chr3	133481847
chr4	57356978
chr4	80899932
chr4	80899932
chr5	37941066
chr5	74335986
chr5	74335986
chr5	89749608
chr5	103405926
chr5	104220188
chr5	107935932
chr5	130287568
chr5	130287568
chr5	149928344
chr6	77605505
chr6	90796233
chr6	90796234
chr6	128806035
chr6	128806035
chr6	128806035
chr6	128806035
chr7	3710497
chr7	17552417
chr7	28160190
chr7	48205031
chr7	48205031
chr7	63558923
chr7	63558924
chr7	63558924
chr7	71076732
chr7	90091184
chr7	90091184
chr7	90091184
chr7	90091184
chr7	90091184
chr7	90091184
chr7	90091184
chr7	90091184
chr7	90091184
chr7	90091184
chr7	116051656
chr7	116051656
chr7	139121148
chr8	22840854
chr8	22840854
chr8	94826124
chr8	118474594
chr8	119573961
chr8	119573961
chr8	119573961
chr8	119573961
chr8	119573968
chr9	59331796
chr9	59331796
chr9	59331796
chr9	100713266
chrX	95901726
chrX	95901726
chrX	99486970
chrX	99486978
chrX	113086128
chrX	144298032
chrX	144298033
chrX	144298033
chrX	144298034
chrX	144298034
chrX	144298034
JH584304.1	88917
JH584304.1	96608
