chr1	57262704
chr1	63314509
chr1	78585535
chr1	78585545
chr1	78585546
chr1	78585549
chr1	78585550
chr1	78585550
chr1	182525135
chr10	6937568
chr10	6937568
chr10	23687582
chr10	121599139
chr10	121599139
chr10	121599139
chr10	121599139
chr10	121599139
chr10	121599139
chr10	122702584
chr10	122818257
chr10	122918735
chr10	122918737
chr11	22923177
chr11	22923177
chr11	22923177
chr11	22923177
chr11	22923177
chr11	22923177
chr12	3290957
chr12	40943720
chr12	40943720
chr12	40943720
chr12	67143238
chr12	67143238
chr13	4465673
chr13	4465673
chr13	4465673
chr13	4465674
chr13	4465675
chr13	45552092
chr13	45552094
chr13	97148918
chr14	46050272
chr14	46050272
chr14	46050272
chr14	46050272
chr14	46050272
chr14	66042049
chr15	35439697
chr15	35439697
chr15	78647418
chr15	78647419
chr15	91910392
chr15	91910392
chr15	99292533
chr15	99292533
chr15	99292533
chr15	99292533
chr15	99292533
chr15	101209294
chr15	101209294
chr15	101209294
chr16	10650514
chr16	10650514
chr16	10650514
chr16	10650514
chr16	10650514
chr16	43965029
chr16	93483610
chr16	93483610
chr16	93483610
chr16	97786236
chr17	3430088
chr17	3430088
chr17	3430088
chr17	3430088
chr17	3430088
chr17	3430090
chr18	34584863
chr18	34584863
chr18	71556414
chr18	71556414
chr18	71556416
chr2	28157405
chr2	90482791
chr2	148676172
chr3	11241610
chr3	11241610
chr3	103270937
chr3	133481847
chr3	133481847
chr3	133481847
chr4	116320965
chr4	129065596
chr4	129065596
chr5	34865535
chr5	34865535
chr5	34865535
chr5	34865535
chr5	34865535
chr5	34865535
chr5	34865535
chr5	34865535
chr5	43165240
chr5	63226557
chr5	86192606
chr5	87600720
chr5	104220188
chr5	104220188
chr5	104220188
chr5	104220188
chr5	104220188
chr5	104220188
chr5	104220188
chr5	104220188
chr5	104220188
chr5	104220188
chr5	122002669
chr5	130287568
chr5	130287568
chr5	130287568
chr6	80678524
chr6	86499078
chr6	86499078
chr6	90796232
chr6	90796233
chr6	91804058
chr6	91804058
chr6	128806035
chr6	128806035
chr6	128806035
chr7	63558923
chr7	63558924
chr7	63558925
chr7	82383803
chr7	90091184
chr7	90091184
chr7	90091184
chr7	90091184
chr7	90091184
chr7	116051656
chr7	116051656
chr7	116051656
chr8	22840855
chr8	22840855
chr8	94826124
chr8	119573961
chr8	119573961
chr8	119573961
chr8	119573961
chr8	119573961
chr9	36098789
chr9	51225362
chr9	59331795
chr9	59331796
chr9	59331796
chrX	52082608
chrX	99486977
chrX	144298030
chrX	144298033
chrX	144298034
chrX	144298035
chrX	144298040
chrX	144298040
